id,median_intensity_channel1,median_intensity_channel2,median_intensity_channel3,median_intensity_channel4,median_intensity_channel5,median_intensity_channel6,median_intensity_channel7,median_intensity_channel8,median_intensity_channel9,median_intensity_channel10,median_intensity_channel11,median_intensity_channel12,median_intensity_channel13,median_intensity_channel14,median_intensity_channel15,median_intensity_channel16,median_intensity_channel17,median_intensity_channel18,median_intensity_channel19,median_intensity_channel20,median_intensity_channel21,median_intensity_channel22,median_intensity_channel23,median_intensity_channel24,median_intensity_channel25,median_intensity_channel26,median_intensity_channel27,median_intensity_channel28,median_intensity_channel29,median_intensity_channel30,median_intensity_channel31,median_intensity_channel32,median_intensity_channel33,median_intensity_channel34,median_intensity_channel35,median_intensity_channel36,median_intensity_channel37,median_intensity_channel38,median_intensity_channel39,median_intensity_channel40,median_intensity_channel41,median_intensity_channel42,median_intensity_channel43,median_intensity_channel44,median_intensity_channel45,median_intensity_channel46,median_intensity_channel47,median_intensity_channel48,median_intensity_channel49,median_intensity_channel50,median_intensity_channel51,median_intensity_channel52,kurtosis_channel1,kurtosis_channel2,kurtosis_channel3,kurtosis_channel4,kurtosis_channel5,kurtosis_channel6,kurtosis_channel7,kurtosis_channel8,kurtosis_channel9,kurtosis_channel10,kurtosis_channel11,kurtosis_channel12,kurtosis_channel13,kurtosis_channel14,kurtosis_channel15,kurtosis_channel16,kurtosis_channel17,kurtosis_channel18,kurtosis_channel19,kurtosis_channel20,kurtosis_channel21,kurtosis_channel22,kurtosis_channel23,kurtosis_channel24,kurtosis_channel25,kurtosis_channel26,kurtosis_channel27,kurtosis_channel28,kurtosis_channel29,kurtosis_channel30,kurtosis_channel31,kurtosis_channel32,kurtosis_channel33,kurtosis_channel34,kurtosis_channel35,kurtosis_channel36,kurtosis_channel37,kurtosis_channel38,kurtosis_channel39,kurtosis_channel40,kurtosis_channel41,kurtosis_channel42,kurtosis_channel43,kurtosis_channel44,kurtosis_channel45,kurtosis_channel46,kurtosis_channel47,kurtosis_channel48,kurtosis_channel49,kurtosis_channel50,kurtosis_channel51,kurtosis_channel52,entropy_channel1,entropy_channel2,entropy_channel3,entropy_channel4,entropy_channel5,entropy_channel6,entropy_channel7,entropy_channel8,entropy_channel9,entropy_channel10,entropy_channel11,entropy_channel12,entropy_channel13,entropy_channel14,entropy_channel15,entropy_channel16,entropy_channel17,entropy_channel18,entropy_channel19,entropy_channel20,entropy_channel21,entropy_channel22,entropy_channel23,entropy_channel24,entropy_channel25,entropy_channel26,entropy_channel27,entropy_channel28,entropy_channel29,entropy_channel30,entropy_channel31,entropy_channel32,entropy_channel33,entropy_channel34,entropy_channel35,entropy_channel36,entropy_channel37,entropy_channel38,entropy_channel39,entropy_channel40,entropy_channel41,entropy_channel42,entropy_channel43,entropy_channel44,entropy_channel45,entropy_channel46,entropy_channel47,entropy_channel48,entropy_channel49,entropy_channel50,entropy_channel51,entropy_channel52,area_channel1,area_channel2,area_channel3,area_channel4,area_channel5,area_channel6,area_channel7,area_channel8,area_channel9,area_channel10,area_channel11,area_channel12,area_channel13,area_channel14,area_channel15,area_channel16,area_channel17,area_channel18,area_channel19,area_channel20,area_channel21,area_channel22,area_channel23,area_channel24,area_channel25,area_channel26,area_channel27,area_channel28,area_channel29,area_channel30,area_channel31,area_channel32,area_channel33,area_channel34,area_channel35,area_channel36,area_channel37,area_channel38,area_channel39,area_channel40,area_channel41,area_channel42,area_channel43,area_channel44,area_channel45,area_channel46,area_channel47,area_channel48,area_channel49,area_channel50,area_channel51,area_channel52
200,481.814,1.0,0.0,1.162,1.054,2.0,3.927,2.711,2.0,0.0,39.3935,0.0,0.0,3.609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,11.613001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.331,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.721,1.0,0.0,2.9470022,9.506881,12.224422,7.399426,7.033221,7.2495065,7.221592,7.6535,20.201862,16.962006,3.083854,13.8044195,23.433777,21.860147,24.85148,32.219032,17.845121,237.63351,32.720158,99.12319,80.23934,21.117645,28.980131,222.1294,26.736559,624.6069,350.3355,376.89258,16.897308,26.76927,19.75101,139.72928,67.34592,3112.1582,778.76733,72.76083,13.478503,19.191042,338.92505,11.750089,6.9158645,2902.8276,1116.0342,9.439722,36.5144,41.23837,17.920568,18.859806,18.366804,9.7393265,6.0660405,40.243423,13.826294488685091,4.2252061394707106,1.7152277530468156,5.912667086615924,5.724228310731464,6.719955083556,8.95463361805887,7.856733169589602,7.50887054346344,2.0964398106057636,13.04741230960716,1.8440986949832903,0.6174240326678903,8.686883438197784,1.8056216449113638,1.3276180224210103,1.0432612969087354,1.0075803194173545,0.697946901017667,1.9579107081044378,3.740220504464444,1.5063683349921921,2.8683868144793245,0.6920628774848905,0.9716101048055777,7.266148157340914,0.6663835413126533,0.5011054436597168,2.78156957251946,0.6490591957598735,11.65547295768666,1.9292941328404305,1.0230649018142488,1.398222075483862,0.5120539532783703,0.8333785148405786,1.6365690592674476,3.1875353775634667,0.7929170297826367,2.213373485400101,6.086106880262851,2.3504861123555276,0.787438157941643,5.302651114447404,1.1020553661262051,5.9961244812244585,3.852153377666782,3.694644414327423,4.797193287817208,9.57211538180628,4.512556540103211,0.4729255126704208,22500,11978,5060,15404,15025,16599,19218,18158,15824,5920,22500,5408,1752,16904,4902,3440,2834,2515,1813,4736,8536,4139,7218,1645,2578,16892,1651,1233,7845,1688,20650,5443,2526,3372,1250,2167,4512,7786,1821,6283,15433,6368,2012,13773,2826,11046,10457,8007,9925,22105,13555,1097
201,703.044,1.0,0.0,2.5605001,2.35,3.271,6.824,4.898,1.0,0.0,56.711502,0.0,0.0,11.962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.484,0.0,0.0,0.0,0.0,0.0,2.113,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.14,0.0,0.0,1.0,5.307,1.0,0.0,3.00431,7.1030703,8.597697,6.419065,6.7585325,6.704382,9.774159,6.9992843,15.190702,14.965859,3.0519452,18.148092,19.636406,27.305765,40.54454,32.898766,38.781322,51.9259,29.98675,48.765858,46.76548,14.841418,22.873304,72.92052,131.19482,2966.4402,21.459293,44.232437,9.5814295,32.542156,12.260289,87.16216,25.658754,32.35704,823.42377,19.702545,35.43088,15.681179,23.425497,12.29975,7.5217957,47.138985,43.023163,22.935837,53.37252,30.759604,20.248407,11.691053,11.540538,3.312296,4.364732,26.525534,14.008583767707417,5.4008516587551325,2.357620825213848,7.502096885200642,7.372723304439189,8.338079763106915,10.570835121968653,9.596752595655442,4.941871161205265,1.5339400023836818,13.228537549740363,2.7611426544009485,0.7322089690146011,11.943495438839276,2.685180038300318,2.940371840903919,1.2454510332635345,1.5073092093989404,0.7365748672075206,3.847265080931749,2.478801388621031,1.3850601824814643,3.33774953236036,0.38123406350471956,0.8211068509913748,1.0385967636386266,0.9922715930334592,0.7555468563946786,2.1963421426433998,0.49522101804990953,10.562237479628283,2.150650372477976,0.6465729280879201,0.6805188720081926,0.5677647586227678,0.7991754315967594,7.4804970179351225,7.401931345287817,1.4243790694448726,1.5566811686369997,5.41975579088055,1.6562338668211731,0.8090600280909921,2.1318250193761137,1.8141312237624883,8.78151251202763,2.5946056935619453,5.414290806480093,6.489820040737354,9.71477777541079,4.436056773384898,0.6121491842563919,22500,15568,7503,18902,18696,19796,21177,20635,12375,4439,22500,7747,2118,21382,6816,7545,3318,4185,2047,8663,5290,3912,8954,963,2035,2588,2636,1876,6428,1271,21580,6276,1672,1755,1422,2122,16751,15996,3807,4452,14869,4341,2048,6011,4094,18074,7367,10106,12238,22320,15002,1521
202,695.729,1.2,0.0,2.916,2.628,3.688,7.41,5.3459997,3.259,0.0,46.0465,0.0,0.0,2.266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.151,0.0,0.0,1.0,0.0,11.98,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.29,0.0,0.0,4.199,0.0,0.0,2.0,0.0,1.047,5.385,1.0,0.0,2.9527397,5.4333553,7.553512,4.858899,4.976252,4.6112576,5.1157017,4.6368036,12.26641,17.154373,3.0413172,27.846989,25.870869,10.680791,20.963892,38.11489,101.84279,2532.0955,38.93354,354.9335,79.51018,25.325014,33.532513,337.76016,21.210335,400.8519,108.326904,33.18367,5.9812007,18.18624,30.39364,15.514673,33.30862,2715.169,86.358574,11.625117,22.557188,16.3359,121.09614,6.549819,4.7043014,2669.2478,290.72824,5.4172754,14.961426,26.90005,21.103395,22.021091,22.006008,131.12894,10.897411,107.55617,13.961347271480589,5.83676258413353,2.5816396573920963,8.03192711321224,7.780374316161212,8.927581840683159,11.034738572504194,10.124522970201983,9.314432882547877,3.280241272659712,13.206642098648272,2.770045800725031,0.6277464286164421,8.209808998784274,1.5680562477508977,1.5209207123179154,2.307553586953723,2.2056657233250982,1.0630391437100994,4.16497438196501,3.593728886857217,1.672467745695284,3.779547734780747,1.1533880160723247,2.3817596034247703,10.950817818534166,0.9304144027345576,0.9374877368103597,4.67406971744151,1.0533235403379841,12.170011994998251,3.471375913617392,2.345430465107412,0.8164101372714743,0.863499032371552,1.6675081731722876,2.771944373417786,4.865730560995192,1.1544721666054694,4.144400993504448,9.398488757701232,4.512575963548499,1.7085683208638045,8.515454836623858,1.54251253317412,5.479353273455614,6.743760113278591,4.838718641940107,6.4182635227257805,9.883554674866211,4.944334241838579,0.48535725299940385,22500,16026,7778,19477,19238,20538,21864,21342,18938,7785,22500,7635,1728,16484,4375,3965,6173,4911,2789,9264,7734,4418,10002,2862,6288,21248,2346,2313,13071,2839,21829,9242,6246,2038,2188,4575,7748,11672,2842,11536,20634,10625,4616,20382,4205,10867,16885,10842,14113,22266,14607,1108
203,713.387,1.0,0.0,2.0,2.0,2.307,5.0,3.4825,3.0,0.0,60.9255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.456,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.768,3.404,5.08,1.0,0.0,2.9939938,5.4427366,8.356681,4.6433325,4.7580776,4.4098897,4.2127824,4.491905,5.820316,11.315033,3.0119586,13.674305,23.297346,18.444273,30.99226,26.015594,30.67804,580.0553,216.40384,1526.7543,31.058718,16.614742,11555.966,110.52636,51.715233,725.42053,30.638853,3867.5376,10.741456,49.476284,9.975415,12.136528,53.511143,1604.6554,83.57119,30.040386,12.936411,11.735277,310.18384,17.312,6.290909,6289.4585,1194.0074,11.940252,63.835003,33.943142,13.218343,6.340156,6.170133,3.299229,4.5987897,52.112858,14.001130943445336,4.422862098869915,1.8867226194787015,6.447707307046807,6.255755676402272,7.355640435614826,9.766123112624781,8.585881324307154,7.832837906911006,1.5567149552569481,13.12909763377348,1.2137601965006248,0.530109038229878,3.4667905984965053,0.5594769128716729,0.8127373689359451,0.47659415242877096,0.5459797375011957,1.1473592304545974,0.5660759817791147,3.1186642911851927,0.9585315708139831,1.7167736514182605,0.3563965275291784,0.6276603756776344,1.6431805343574901,0.6116116038909722,0.42191509473929417,1.5261156705863812,0.312458225625494,11.87555953813486,1.5402580750527612,0.39094083906522914,0.5559843124948262,0.2396548384063518,0.6281453960268508,1.3849110900396493,6.85264344301614,1.7704824673522452,0.9894986950328578,4.526220114952361,0.7114289861329649,0.3288963853832197,1.5665444064294483,0.3521919322341738,3.6025886678788903,1.2883213216215015,6.59279344496611,8.122065015366818,9.630575550010354,4.695455177332914,0.5142846161560639,22500,13851,5897,18232,17917,19484,21728,20880,19005,4764,22500,3790,1562,10064,1505,2166,1251,1385,2900,1443,7753,2677,4791,879,1649,4013,1553,1038,4403,744,21715,4454,960,1423,551,1611,3960,16756,4549,2714,13236,1756,764,4491,809,9252,3617,15826,18530,22261,14657,1246
204,511.2735,1.134,0.0,2.607,2.403,3.328,6.966,4.983,2.0,0.0,34.161,0.0,0.0,1.681,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.726,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.899,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.002,5.031,1.0,0.0,3.0037937,7.425304,8.323076,7.603871,8.478646,6.421052,11.997921,8.421127,9.011701,11.529394,3.026207,13.907444,24.012707,238.17798,24.516253,24.983358,18.676214,283.63354,28.589104,54.814777,55.30889,16.091173,7.7070394,372.179,20.10129,1787.4186,86.39177,23.764189,9.312651,36.105103,47.70876,10.754055,40.39461,14.034917,26.87207,23.849033,10.170297,12.433407,1009.2062,12.121082,6.09441,5710.464,530.8394,18.38629,43.97664,29.14979,20.12318,15.217776,13.527338,3.3985941,4.4587903,26.51938,13.858242008297044,5.637205770568005,2.3831740225992766,7.7346699146342415,7.527220713503698,8.513735499262438,10.82553026848836,9.733885457844798,7.565698637642032,2.125437668527032,12.949485826821364,2.123010973062781,0.6267755360947007,7.0316014733164796,1.8250270610284045,5.679626731333063,1.196312538114964,1.231912482162802,0.5965662019234691,2.882047244960278,4.006055339621473,1.6950361816395192,5.707774365227642,0.5824617227384522,0.9160437337525936,1.585292248171296,2.7520148493199423,1.726982555781199,2.36320590190898,0.47194447296412834,9.120013078624318,1.9633608695858356,0.6497441975656593,4.04447163860282,0.6969277627744684,0.9549170270866982,2.345498451835388,6.881518516251945,1.1971912001442255,1.5869657453533803,6.500642859425371,1.9346208894824608,0.6449858301308543,3.280194285650508,0.42332995672111556,7.7191558744395765,3.09780390941731,5.1959912422198045,6.667576382490363,9.655267780243582,4.554517788668237,0.6810868404910212,22500,16248,7412,19469,19255,20434,21860,21344,16010,6275,22500,6234,1771,15779,4824,11911,3350,3117,1556,5907,7917,4787,13750,1451,2446,3878,7066,4386,6914,1170,19750,5672,1611,9772,1756,2489,6643,15894,2996,4415,16793,4983,1592,9116,1043,15496,8767,10915,12942,22236,14009,1735
205,686.077,1.0,0.0,2.083,2.0,3.0,5.8465,4.1685,1.242,0.0,54.7865,0.0,0.0,1.309,0.0,0.0,0.0,0.0,0.0,0.633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.238,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.092,5.372,1.0,0.0,2.9864066,5.45312,9.025617,5.241791,5.208212,5.1027813,4.9677963,5.0793905,8.835483,16.100044,3.0175073,13.988594,40.26048,22.644108,31.005686,72.36202,17.748184,199.61465,29.237827,38.181286,40.86432,15.144444,52.00546,234.68416,18.48663,3681.9602,138.03719,70.40331,7.817807,33.136936,12.554441,11.899559,87.808815,84.7331,4107.622,21.76684,8.780872,20.55858,737.9467,12.500536,6.159304,67.315025,94.482796,9.066924,56.449642,25.541779,1541.885,19.549904,16.752266,3.406103,4.4058037,32.23761,13.985819460557995,4.891352235630559,2.1826821529340807,6.556610884872631,6.902971971231132,7.988833715957663,10.265604786058029,8.715225078540008,6.747928860082742,1.7109198641718844,13.359620892756693,1.5340103985806501,2.528606938086468,6.487448384010822,1.2293159480475544,1.562165075540254,1.0669036590388852,1.8954645270042674,2.9984881154124032,5.160755434707069,4.8500744398241915,1.7732977457723085,4.251644389376596,0.5032476024727136,0.955985836127042,1.369978515958533,1.1202397496379692,1.1475195515792922,3.003653100157579,0.4936225064357033,11.763220890812388,1.8334374910720617,0.7883825665148648,1.370363459738736,0.5330220444774824,0.8780279491788359,2.5489325771310125,4.8710701942518355,0.7333100662342826,2.08217147668671,7.024405139927006,1.8388598775031302,0.598939422327655,2.6823312690852625,0.7601035344298738,5.8276473173357815,4.400326410370353,5.6653933434149595,7.001820603757508,9.839407438239668,4.888031423371397,0.5609551996431612,22500,14824,6872,18676,18547,19816,21649,20986,15077,4899,22500,4639,5614,15221,3481,3870,2912,4695,6198,11305,10698,4935,10171,1278,2570,3560,2940,2749,8729,1228,21684,5250,1957,3440,1332,2325,7313,11809,1841,5888,17210,4546,1506,7818,1765,11226,11535,11411,13922,22304,14838,1355
206,493.656,1.0,0.0,1.521,1.359,2.001,4.255,3.01,1.0,0.0,38.9295,0.0,0.0,2.49,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,2.9949498,6.9496737,10.037769,5.3342576,5.086012,5.481096,6.0819483,5.245666,23.943048,19.737392,3.0370953,43.65647,26.684587,51.799953,18.924282,33.83987,40.796448,42.266174,30.92136,59.588642,58.438515,15.152543,38.411564,225.86946,53.099876,627.08496,79.13377,40.672794,9.547582,44.47003,11.426123,12.935994,30.51738,43.9885,1029.6184,28.910442,11.340748,28.242382,588.42633,16.613174,7.2991924,1844.4592,1037.1049,10.701325,76.38894,5463.4883,16.326666,54.226517,49.149097,3.3016484,4.7238564,202.78885,13.850678967787449,4.319741289701101,1.714986286037108,6.075274862142322,5.8939320717036425,7.008710752253229,9.360676415461644,8.228617925366239,5.962306447311909,1.6220174181808789,13.04332534376351,1.7716099603099262,0.4837166538946028,8.016126549358122,0.8158832368190266,0.5444370164185848,1.0251014247009764,4.708324261215163,0.5535086209777881,2.7110379990944953,5.925756031424865,1.3274554182819944,1.9903367941979924,0.6218499554854585,1.037075178143385,3.8991605461383907,1.050263250410841,0.45220950939620863,2.0343232428644535,0.4140240914298352,10.940878425377267,1.3997424096689546,1.0522968787906195,0.6234260218287424,0.4696171778888336,0.5410884889930805,1.9770899187581958,1.8082694160371904,0.37324607883158295,1.182302783871026,4.951804292920076,3.381354653729742,0.704660248870344,2.0930243782459725,0.27719254340263944,0.30403260621497746,2.1724709200578975,3.364239827796964,4.367164655884415,9.629873073316157,4.543029051214694,0.5030206834759273,22500,12837,5190,16855,16547,18296,20927,19915,13612,4646,22500,5244,1397,17361,2242,1382,2599,10857,1422,6204,12546,3696,5296,1534,2627,9820,2674,1108,5776,1011,20701,3969,2651,1528,1120,1351,5561,4825,848,3178,13548,9000,1730,5892,615,687,6043,7365,9657,22208,13942,1214
207,704.904,1.0,0.0,2.103,2.0,3.0,5.919,4.175,2.0,0.0,57.976,0.0,0.0,2.084,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.96,5.748,1.0,0.0,2.9965706,5.479531,8.20156,4.9659295,4.7903686,4.4728513,4.320139,4.273003,6.571888,13.305459,2.9464424,27.76979,31.728548,25.113039,54.700825,90.053246,41.12945,125.7682,30.130516,285.9734,47.428932,19.007683,24.520313,380.9935,30.06978,655.88257,93.34034,42.6036,9.890885,33.35943,14.0416975,11.438791,20.882803,47.221428,208.11017,29.47242,13.08731,61.65558,987.09216,15.980606,7.299574,56.803905,103.32497,11.724438,80.36613,91.32682,11.962548,9.438507,8.917396,3.3717177,4.2746344,34.701374,13.990038765614987,4.992364253508954,2.170694030062555,7.1426195346179,6.853847654838175,7.915875906902245,10.316375638328571,9.053028974426091,7.217680317162166,1.6810448336490555,13.394699896193556,1.6324968214150348,0.5723755432022389,7.750413796207538,1.1203506187675007,1.1647312244770733,0.7824095710373368,2.2516267915003856,0.6207241634600091,1.7305690471799693,6.021266566433037,1.3688737990794495,2.275231483334222,1.294779419237432,0.6990984795282489,2.8070744320755754,1.576898576823414,0.5628449223952159,2.265310969050297,0.43011934448331157,11.849931248276508,1.6380203758492335,2.981887794520815,1.032818672398821,0.7612130802399575,0.5176554956641893,1.6726816895235972,2.9509229987637724,0.642375020294892,1.2502020762106394,4.717797871736551,1.3044334537154079,0.6458901999937527,2.071680169080158,0.6852605211616578,2.298614421391331,2.146315541436385,6.164424976695458,7.62036409015253,9.50093319848452,5.109277168674189,0.5166907044736829,22500,14835,6784,18677,18355,19801,21554,20926,15527,4814,22500,4834,1648,17170,2961,2711,2067,5670,1628,4057,12410,3663,5968,3344,1784,6307,3968,1410,6625,1072,20879,4563,7179,2688,1774,1293,4687,7330,1463,3401,12903,3304,1547,5792,1481,4681,6061,12440,14747,22358,15510,1240
208,658.1355,1.0,0.0,2.0,2.0,2.683,5.301,3.846,6.058,0.0,59.8,0.0,0.0,2.173,0.0,0.0,0.0,0.0,0.0,0.0,1.691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.579,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.059,0.0,0.0,0.0,0.0,0.0,0.0,1.0035,2.082,4.2,1.0,0.0,2.9729912,5.4193096,8.379487,5.2215424,4.8358355,4.8059373,4.6128397,4.5642138,557.1119,143.12393,2.9893248,30.666985,23.293072,24.164684,18.487898,29.028822,19.421928,55.56387,19.866993,287.62576,22.086998,9.190883,346.81146,19.864681,16.037315,1919.886,22.290829,15.036611,6.9261627,22.54403,7.3065596,8.220893,17.903196,14.340582,417.12717,18.070822,8.613211,43.64872,525.1759,10.752975,5.6165695,4045.5957,153.53455,8.140484,204.671,101.257195,8.986192,9.675312,8.835042,3.4278953,4.455328,38.47599,13.970748076246423,4.719693596297354,2.0269698651362673,6.720935282449845,6.512787614309717,7.592974619810447,9.894681063030609,8.88661041083865,10.369845034363447,3.341519460704804,13.372318746713411,2.8751541209522977,0.5730856103972116,7.48816561534797,0.9342485363622154,0.6236908785080201,0.9799704361163785,3.9664837479494404,0.7839515385831981,1.9435034766217916,6.944061525668858,2.2760832447370447,3.5005813923112594,1.588436465516604,1.10164983122599,2.235395229718675,1.1097833426516128,1.2246098770673821,3.6688576151742724,0.7333519266317071,13.917766282036363,2.469830985987105,3.7352307687403568,1.7446575416622618,1.018771772098195,0.8068748302898919,2.806216233353032,4.262266083865804,0.8265468636204066,1.9467415166269721,7.109824648318907,2.6302402939600396,0.9975589967085694,3.029962045194284,0.37101098412227806,1.8504592893599976,3.465401446079892,6.596437760077665,8.011489098773897,9.026770064453263,4.214371537447733,0.4376374139843392,22500,14464,6408,18300,18108,19459,21394,20664,20401,9393,22500,7795,1642,18244,2670,1653,2717,11243,2155,4945,15389,6731,10183,4428,3141,5667,3100,3470,10937,2012,22439,7413,9842,4899,2751,2268,8378,11772,2091,5751,18291,7181,2634,9285,880,5092,10289,13345,15503,22009,13147,1051
209,671.168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.046,4.102,1.0,0.0,2.988083,60.54763,141.92921,61.688263,71.81114,57.61783,33.74325,44.422653,14.491083,18.613913,3.0171454,18.757689,127.25814,25.714462,320.20126,62.06557,35.18229,67.42798,177.86334,125.02615,159.14536,26.668444,24.513906,44.70874,35.751537,4012.9084,42.87382,49.857315,18.646452,54.46052,21.406216,16.950943,30.326653,143.52707,157.27151,41.559402,22.48223,30.147455,124.71763,22.137827,9.056374,1441.6586,54.43968,32.09676,128.38196,80.443275,16.930578,12.858406,11.625778,3.5308037,4.755288,49.58751,13.819482792529369,0.25256496764030234,0.10243881520659003,0.24724078359284712,0.21652249513659522,0.2664161412086289,0.40341593204612136,0.30927094125128773,3.653257562919406,0.8883907081852107,13.343408631925945,1.1381332182867723,0.6905872917472321,4.4492386717861745,1.06260414616101,1.0303687755505835,0.4691170529776433,0.8963716198267206,0.4622011849457702,1.9293488980991012,4.275956699418647,0.862281659210944,1.3210204457383505,0.5549522629231326,0.4998750253556134,0.7280272380038116,0.6385864716965972,0.31602823162043636,1.435618431960326,0.26439988011926074,9.757646938845356,1.098103467402078,1.2766393415096706,0.6011665332054907,0.6128140078216827,0.3931715877358247,0.797716832581343,2.4592378740931724,0.33130195618137964,1.0566508880396468,3.0379964649311675,0.8046937874805832,0.3411589318641984,1.4801621745101015,0.838510745246152,2.0652424022592104,1.1177196864508614,5.556246540990799,6.913243059624924,8.929562160022636,3.8977523622322443,0.49930822277629394,22500,618,241,610,535,639,1045,754,9767,2495,22500,3423,1770,11165,2507,2281,1192,2288,1122,4615,10367,2293,3533,1397,1260,1717,1618,760,4011,618,20826,3023,3139,1432,1351,952,2110,6272,744,2802,8546,1961,800,3969,1733,3992,2995,11202,13475,21953,13126,1215
210,517.286,1.0,0.0,1.207,1.1,2.0,4.043,3.0,0.0,0.0,38.484,0.0,0.0,3.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.065,1.0,0.0,2.991401,7.656928,11.249328,6.2698674,6.726677,6.1195693,5.854994,5.981921,54.248165,61.823727,3.1078918,89.65706,46.023212,8.2746525,23.053736,48.77489,39.20586,139.06992,71.6943,60.82522,72.6624,42.158634,339.51285,74.92404,80.9981,4318.471,51.976196,75.51531,20.40731,57.154255,25.437933,24.13917,597.97955,17230.205,635.9757,62.89069,21.845827,64.521416,89.650986,23.718943,7.6353946,95.9751,74.24467,29.328445,232.13158,63.32601,19.145208,62.89213,58.153576,3.4265563,5.0464344,36.26081,13.86745264806385,4.725120863136392,2.097808991253012,6.297206705142634,6.126321070719216,6.839581679541361,8.67612991537283,7.909145881682027,2.9743329507788423,1.0752628196483385,13.052531395589261,1.5763511042643465,0.4195572304868171,8.456485462478375,0.9685397648662346,0.7319202108522412,0.5397835459332407,0.7621980615536933,0.3123861784170445,2.081166637914032,2.239717215532248,0.6659844348614433,0.9703205791266628,0.3067669401790739,0.8691063745367511,1.3989196126875652,0.35497480623826155,0.37590745297879885,1.6193423198310675,0.29078466224457195,8.518011771101252,0.8565412981842709,0.4548615542071345,0.29476624568487336,0.5196597059244982,0.34373556996081034,1.1231469135562309,0.9542398122890289,0.2133914602279969,0.850282478278368,3.7814074836479885,1.1919588025097256,0.3406616432763344,1.0248867914278748,0.137721647187036,0.3136453564811072,1.2423704208893498,1.4390851980980226,1.9157900406235349,8.987295613858613,4.010785124351269,0.6006131153464881,22500,11779,5878,14020,13806,14796,16515,15762,6774,2576,22500,4294,1171,15400,2612,1786,1318,1761,781,3840,4695,1625,2387,747,1961,3547,846,858,4215,695,15952,2223,1053,669,1179,810,2908,2257,469,2160,9690,2752,756,2624,271,708,3184,2826,3830,21896,12536,1489
